Attributes,Adj Close,Close,High,Low,Open,Volume
Symbols,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI
Date,,,,,,
2016-05-17,7890.75,7890.75,7940.10009765625,7879.7001953125,7896.85009765625,183400.0
2016-05-18,7870.14990234375,7870.14990234375,7882.0498046875,7810.75,7846.75,156400.0
2016-05-19,7783.39990234375,7783.39990234375,7876.2001953125,7766.7998046875,7875.5,170400.0
2016-05-20,7749.7001953125,7749.7001953125,7812.39990234375,7735.75,7792.2001953125,157000.0
2016-05-23,7731.0498046875,7731.0498046875,7820.60009765625,7722.2001953125,7813.9501953125,172000.0
2016-05-24,7748.85009765625,7748.85009765625,7761.5498046875,7715.7998046875,7738.0498046875,147000.0
2016-05-25,7934.89990234375,7934.89990234375,7941.2001953125,7809.2998046875,7811.7998046875,176200.0
2016-05-26,8069.64990234375,8069.64990234375,8083.0,7948.5,7974.4501953125,264300.0
2016-05-27,8156.64990234375,8156.64990234375,8164.2001953125,8077.0498046875,8081.9501953125,260900.0
2016-05-30,8178.5,8178.5,8200.0,8150.7998046875,8166.5,247400.0
2016-05-31,8160.10009765625,8160.10009765625,8213.599609375,8134.2998046875,8209.849609375,471000.0
2016-06-01,8179.9501953125,8179.9501953125,8215.349609375,8171.0498046875,8179.2001953125,194400.0
2016-06-02,8218.9501953125,8218.9501953125,8229.5,8154.75,8156.89990234375,181700.0
2016-06-03,8220.7998046875,8220.7998046875,8262.0,8209.849609375,8246.2001953125,379000.0
2016-06-06,8201.0498046875,8201.0498046875,8234.7001953125,8186.0498046875,8228.75,171600.0
2016-06-07,8266.4501953125,8266.4501953125,8294.9501953125,8216.400390625,8235.5498046875,241900.0
2016-06-08,8273.0498046875,8273.0498046875,8288.900390625,8252.0498046875,8285.5,174300.0
2016-06-09,8203.599609375,8203.599609375,8273.349609375,8184.60009765625,8273.349609375,174900.0
2016-06-10,8170.0498046875,8170.0498046875,8265.599609375,8162.85009765625,8180.25,182200.0
2016-06-13,8110.60009765625,8110.60009765625,8125.25,8063.89990234375,8102.25,169700.0
2016-06-14,8108.85009765625,8108.85009765625,8134.9501953125,8069.5,8134.39990234375,145500.0
2016-06-15,8206.599609375,8206.599609375,8213.2001953125,8123.14990234375,8139.39990234375,169800.0
2016-06-16,8140.75,8140.75,8180.64990234375,8074.4501953125,8180.64990234375,189200.0
2016-06-17,8170.2001953125,8170.2001953125,8195.25,8135.7998046875,8176.64990234375,166600.0
2016-06-20,8238.5,8238.5,8244.150390625,8107.35009765625,8115.75,168600.0
2016-06-21,8219.900390625,8219.900390625,8257.25,8202.150390625,8255.400390625,137000.0
2016-06-22,8203.7001953125,8203.7001953125,8238.349609375,8153.25,8213.650390625,136100.0
2016-06-23,8270.4501953125,8270.4501953125,8285.599609375,8188.2998046875,8201.150390625,154100.0
2016-06-24,8088.60009765625,8088.60009765625,8100.7001953125,7927.0498046875,8029.10009765625,297600.0
2016-06-27,8094.7001953125,8094.7001953125,8120.64990234375,8039.35009765625,8039.35009765625,162500.0
2016-06-28,8127.85009765625,8127.85009765625,8146.35009765625,8086.85009765625,8096.0498046875,170400.0
2016-06-29,8204.0,8204.0,8212.400390625,8157.64990234375,8173.10009765625,147000.0
2016-06-30,8287.75,8287.75,8308.150390625,8242.099609375,8260.25,279400.0
2016-07-01,8328.349609375,8328.349609375,8356.75,8308.650390625,8313.0498046875,165500.0
2016-07-04,8370.7001953125,8370.7001953125,8398.4501953125,8364.7001953125,8376.75,154200.0
2016-07-05,8335.9501953125,8335.9501953125,8381.4501953125,8319.9501953125,8379.2998046875,139000.0
2016-07-07,8337.900390625,8337.900390625,8361.9501953125,8317.7001953125,8342.0,155500.0
2016-07-08,8323.2001953125,8323.2001953125,8353.2998046875,8287.5498046875,8350.0,137900.0
2016-07-11,8467.900390625,8467.900390625,8475.25,8407.0498046875,8413.349609375,149800.0
2016-07-12,8521.0498046875,8521.0498046875,8526.599609375,8479.2001953125,8502.599609375,183600.0
2016-07-13,8519.5,8519.5,8550.25,8493.5498046875,8540.4501953125,195500.0
2016-07-14,8565.0,8565.0,8571.400390625,8500.7001953125,8515.75,153900.0
2016-07-15,8541.400390625,8541.400390625,8594.7998046875,8510.0498046875,8565.4501953125,221700.0
2016-07-18,8508.7001953125,8508.7001953125,8587.099609375,8494.349609375,8564.0498046875,164300.0
2016-07-19,8528.5498046875,8528.5498046875,8540.0498046875,8476.7001953125,8514.2998046875,167900.0
2016-07-20,8565.849609375,8565.849609375,8569.900390625,8512.5498046875,8515.4501953125,160300.0
2016-07-21,8510.099609375,8510.099609375,8585.25,8503.4501953125,8582.7001953125,150000.0
2016-07-22,8541.2001953125,8541.2001953125,8548.9501953125,8489.7998046875,8519.650390625,143200.0
2016-07-25,8635.650390625,8635.650390625,8641.150390625,8517.2001953125,8519.9501953125,150000.0
2016-07-26,8590.650390625,8590.650390625,8644.900390625,8577.150390625,8633.75,154800.0
2016-07-27,8615.7998046875,8615.7998046875,8665.0,8572.0498046875,8599.400390625,184100.0
2016-07-28,8666.2998046875,8666.2998046875,8674.7001953125,8625.25,8636.9501953125,233500.0
2016-07-29,8638.5,8638.5,8670.349609375,8631.150390625,8668.2998046875,157000.0
2016-08-01,8636.5498046875,8636.5498046875,8711.2998046875,8590.5,8654.2998046875,188400.0
2016-08-02,8622.900390625,8622.900390625,8687.2001953125,8611.400390625,8647.4501953125,169400.0
2016-08-03,8544.849609375,8544.849609375,8635.4501953125,8529.599609375,8635.2001953125,163000.0
2016-08-04,8551.099609375,8551.099609375,8601.400390625,8518.150390625,8599.9501953125,164700.0
2016-08-05,8683.150390625,8683.150390625,8689.400390625,8590.150390625,8600.2001953125,157900.0
2016-08-08,8711.349609375,8711.349609375,8723.5,8697.599609375,8712.849609375,172600.0
2016-08-09,8678.25,8678.25,8728.349609375,8638.2001953125,8727.7998046875,200100.0
2016-08-10,8575.2998046875,8575.2998046875,8690.099609375,8564.599609375,8686.7001953125,173600.0
2016-08-11,8592.150390625,8592.150390625,8601.150390625,8540.0498046875,8572.7998046875,189200.0
2016-08-16,8642.5498046875,8642.5498046875,8682.349609375,8600.4501953125,8670.25,224800.0
2016-08-17,8624.0498046875,8624.0498046875,8667.099609375,8603.599609375,8639.7998046875,174100.0
2016-08-18,8673.25,8673.25,8690.7001953125,8645.0498046875,8648.849609375,164300.0
2016-08-19,8666.900390625,8666.900390625,8696.599609375,8647.099609375,8694.2998046875,191900.0
2016-08-22,8629.150390625,8629.150390625,8684.849609375,8614.0,8667.0,152300.0
2016-08-23,8632.599609375,8632.599609375,8642.150390625,8580.0,8628.349609375,187500.0
2016-08-24,8650.2998046875,8650.2998046875,8661.0498046875,8620.900390625,8648.5,149600.0
2016-08-25,8592.2001953125,8592.2001953125,8683.0498046875,8583.650390625,8668.849609375,213100.0
2016-08-26,8572.5498046875,8572.5498046875,8622.9501953125,8547.5498046875,8614.349609375,147500.0
2016-08-29,8607.4501953125,8607.4501953125,8622.0,8543.75,8583.75,129700.0
2016-08-30,8744.349609375,8744.349609375,8750.599609375,8642.25,8646.75,150200.0
2016-08-31,8786.2001953125,8786.2001953125,8819.2001953125,8754.0498046875,8754.0498046875,362200.0
2016-09-01,8774.650390625,8774.650390625,8813.25,8759.9501953125,8793.599609375,238900.0
2016-09-02,8809.650390625,8809.650390625,8824.099609375,8768.2001953125,8796.349609375,191500.0
2016-09-06,8943.0,8943.0,8950.849609375,8848.4501953125,8852.7001953125,195600.0
2016-09-07,8917.9501953125,8917.9501953125,8968.7001953125,8913.349609375,8968.7001953125,290100.0
2016-09-08,8952.5,8952.5,8960.349609375,8896.0,8915.5,217200.0
2016-09-09,8866.7001953125,8866.7001953125,8939.150390625,8858.7001953125,8934.2998046875,175900.0
2016-09-12,8715.599609375,8715.599609375,8746.9501953125,8699.400390625,8732.9501953125,184500.0
2016-09-14,8726.599609375,8726.599609375,8739.849609375,8688.900390625,8710.650390625,184300.0
2016-09-15,8742.5498046875,8742.5498046875,8751.9501953125,8704.349609375,8743.849609375,145400.0
2016-09-16,8779.849609375,8779.849609375,8847.650390625,8750.5,8780.849609375,265800.0
2016-09-19,8808.400390625,8808.400390625,8824.2998046875,8774.2001953125,8788.4501953125,131700.0
2016-09-20,8775.900390625,8775.900390625,8816.4501953125,8759.2998046875,8816.099609375,136500.0
2016-09-21,8777.150390625,8777.150390625,8826.849609375,8757.2998046875,8790.2998046875,148800.0
2016-09-22,8867.4501953125,8867.4501953125,8893.349609375,8837.7998046875,8873.349609375,172800.0
2016-09-23,8831.5498046875,8831.5498046875,8885.2001953125,8820.2998046875,8880.75,185900.0
2016-09-26,8723.0498046875,8723.0498046875,8809.5498046875,8715.099609375,8807.900390625,164000.0
2016-09-27,8706.400390625,8706.400390625,8768.5,8690.5,8748.900390625,151400.0
2016-09-28,8745.150390625,8745.150390625,8767.0498046875,8703.150390625,8711.2001953125,165500.0
2016-09-29,8591.25,8591.25,8800.650390625,8558.25,8792.7001953125,372900.0
2016-09-30,8611.150390625,8611.150390625,8637.150390625,8555.2001953125,8581.5,181700.0
2016-10-03,8738.099609375,8738.099609375,8745.2001953125,8635.0,8666.150390625,137300.0
2016-10-04,8769.150390625,8769.150390625,8783.650390625,8736.099609375,8770.0,184300.0
2016-10-05,8743.9501953125,8743.9501953125,8806.9501953125,8731.400390625,8806.349609375,157200.0
2016-10-06,8709.5498046875,8709.5498046875,8781.150390625,8684.650390625,8768.7001953125,163600.0
2016-10-07,8697.599609375,8697.599609375,8723.7001953125,8663.7998046875,8721.7001953125,150400.0
2016-10-10,8708.7998046875,8708.7998046875,8745.7998046875,8703.9501953125,8735.349609375,108400.0
2016-10-13,8573.349609375,8573.349609375,8681.5498046875,8541.349609375,8671.5,212300.0
2016-10-14,8583.400390625,8583.400390625,8604.4501953125,8549.7998046875,8594.0,162800.0
2016-10-17,8520.400390625,8520.400390625,8615.400390625,8506.150390625,8612.9501953125,197400.0
2016-10-18,8677.900390625,8677.900390625,8685.099609375,8555.900390625,8556.0498046875,216600.0
2016-10-19,8659.099609375,8659.099609375,8698.75,8636.7001953125,8697.5,172100.0
2016-10-20,8699.400390625,8699.400390625,8727.0,8678.2998046875,8693.349609375,161000.0
2016-10-21,8693.0498046875,8693.0498046875,8709.099609375,8652.0498046875,8708.599609375,157300.0
2016-10-24,8708.9501953125,8708.9501953125,8736.9501953125,8684.150390625,8709.849609375,157100.0
2016-10-25,8691.2998046875,8691.2998046875,8722.650390625,8663.4501953125,8721.7001953125,189800.0
2016-10-26,8615.25,8615.25,8657.2998046875,8596.599609375,8657.2998046875,219300.0
2016-10-27,8615.25,8615.25,8624.849609375,8550.25,8607.099609375,242800.0
2016-10-28,8638.0,8638.0,8653.75,8581.75,8625.0,175500.0
2016-11-01,8626.25,8626.25,8669.599609375,8614.5,8653.150390625,165000.0
2016-11-02,8514.0,8514.0,8549.5,8504.849609375,8542.7998046875,155300.0
2016-11-03,8484.9501953125,8484.9501953125,8537.650390625,8476.150390625,8499.849609375,170500.0
2016-11-04,8433.75,8433.75,8504.0,8400.25,8503.599609375,224800.0
2016-11-07,8497.0498046875,8497.0498046875,8535.849609375,8481.4501953125,8535.75,172800.0
2016-11-08,8543.5498046875,8543.5498046875,8559.400390625,8480.099609375,8540.0,195700.0
2016-11-09,8432.0,8432.0,8476.2001953125,8002.25,8067.5,314300.0
2016-11-10,8525.75,8525.75,8598.4501953125,8510.7001953125,8555.599609375,263100.0
2016-11-11,8296.2998046875,8296.2998046875,8460.599609375,8284.9501953125,8456.650390625,266900.0
2016-11-15,8108.4501953125,8108.4501953125,8288.5498046875,8093.2001953125,8284.849609375,359200.0
2016-11-16,8111.60009765625,8111.60009765625,8210.0498046875,8089.39990234375,8205.650390625,269500.0
2016-11-17,8079.9501953125,8079.9501953125,8151.25,8060.2998046875,8105.10009765625,191300.0
2016-11-18,8074.10009765625,8074.10009765625,8128.9501953125,8048.2998046875,8097.5498046875,161200.0
2016-11-21,7929.10009765625,7929.10009765625,8102.4501953125,7916.39990234375,8102.10009765625,218800.0
2016-11-22,8002.2998046875,8002.2998046875,8019.0498046875,7938.14990234375,7989.14990234375,210200.0
2016-11-23,8033.2998046875,8033.2998046875,8055.2001953125,7973.10009765625,8051.2001953125,181000.0
2016-11-24,7965.5,7965.5,8024.85009765625,7952.5498046875,8011.7998046875,260500.0
2016-11-25,8114.2998046875,8114.2998046875,8122.25,7976.75,8007.9501953125,177900.0
2016-11-28,8126.89990234375,8126.89990234375,8146.5,8066.5,8080.64990234375,189700.0
2016-11-29,8142.14990234375,8142.14990234375,8197.349609375,8128.7001953125,8131.5498046875,189700.0
2016-11-30,8224.5,8224.5,8234.25,8139.25,8172.14990234375,248000.0
2016-12-01,8192.900390625,8192.900390625,8250.7998046875,8185.0498046875,8244.0,157700.0
2016-12-02,8086.7998046875,8086.7998046875,8159.2998046875,8070.0498046875,8153.5498046875,171500.0
2016-12-05,8128.75,8128.75,8141.89990234375,8056.85009765625,8088.75,126500.0
2016-12-06,8143.14990234375,8143.14990234375,8178.7001953125,8130.85009765625,8153.14990234375,115300.0
2016-12-07,8102.0498046875,8102.0498046875,8190.4501953125,8077.5,8168.39990234375,169800.0
2016-12-08,8246.849609375,8246.849609375,8256.25,8151.75,8152.10009765625,142500.0
2016-12-09,8261.75,8261.75,8274.9501953125,8241.9501953125,8271.7001953125,149700.0
2016-12-12,8170.7998046875,8170.7998046875,8230.650390625,8154.4501953125,8230.650390625,108100.0
2016-12-13,8221.7998046875,8221.7998046875,8228.849609375,8155.7998046875,8196.150390625,184000.0
2016-12-14,8182.4501953125,8182.4501953125,8229.400390625,8165.10009765625,8229.349609375,144600.0
2016-12-15,8153.60009765625,8153.60009765625,8225.900390625,8121.9501953125,8128.39990234375,181800.0
2016-12-16,8139.4501953125,8139.4501953125,8178.7001953125,8127.4501953125,8178.2001953125,203000.0
2016-12-19,8104.35009765625,8104.35009765625,8132.5,8094.85009765625,8126.0,107400.0
2016-12-20,8082.39990234375,8082.39990234375,8124.10009765625,8062.75,8110.60009765625,128000.0
2016-12-21,8061.2998046875,8061.2998046875,8112.5498046875,8053.25,8105.85009765625,123700.0
2016-12-22,7979.10009765625,7979.10009765625,8046.4501953125,7964.9501953125,8043.85009765625,122600.0
2016-12-23,7985.75,7985.75,8022.60009765625,7942.0498046875,7972.5,124100.0
2016-12-26,7908.25,7908.25,7970.0498046875,7893.7998046875,7965.10009765625,106900.0
2016-12-27,8032.85009765625,8032.85009765625,8044.64990234375,7903.7001953125,7915.0498046875,118800.0
2016-12-28,8034.85009765625,8034.85009765625,8100.5498046875,8028.39990234375,8047.5498046875,126700.0
2016-12-29,8103.60009765625,8103.60009765625,8111.10009765625,8020.7998046875,8030.60009765625,178500.0
2016-12-30,8185.7998046875,8185.7998046875,8197.0,8114.75,8119.64990234375,127600.0
2017-01-02,8179.5,8179.5,8212.0,8133.7998046875,8210.099609375,118300.0
2017-01-03,8192.25,8192.25,8219.099609375,8148.60009765625,8196.0498046875,127300.0
2017-01-04,8190.5,8190.5,8218.5,8180.89990234375,8202.650390625,132400.0
2017-01-05,8273.7998046875,8273.7998046875,8282.650390625,8223.7001953125,8226.650390625,159100.0
2017-01-06,8243.7998046875,8243.7998046875,8306.849609375,8233.25,8281.849609375,139400.0
2017-01-09,8236.0498046875,8236.0498046875,8263.0,8227.75,8259.349609375,99100.0
2017-01-10,8288.599609375,8288.599609375,8293.7998046875,8261.0,8262.7001953125,142900.0
2017-01-11,8380.650390625,8380.650390625,8389.0,8322.25,8327.7998046875,186500.0
2017-01-12,8407.2001953125,8407.2001953125,8417.2001953125,8382.2998046875,8391.0498046875,172600.0
2017-01-13,8400.349609375,8400.349609375,8461.0498046875,8373.150390625,8457.650390625,185300.0
2017-01-16,8412.7998046875,8412.7998046875,8426.7001953125,8374.400390625,8390.9501953125,124100.0
2017-01-17,8398.0,8398.0,8440.900390625,8378.2998046875,8415.0498046875,122000.0
2017-01-18,8417.0,8417.0,8460.2998046875,8397.400390625,8403.849609375,163800.0
2017-01-19,8435.099609375,8435.099609375,8445.150390625,8404.0498046875,8418.400390625,165900.0
2017-01-20,8349.349609375,8349.349609375,8423.650390625,8340.9501953125,8404.349609375,202600.0
2017-01-23,8391.5,8391.5,8404.150390625,8327.2001953125,8329.599609375,195000.0
2017-01-24,8475.7998046875,8475.7998046875,8480.9501953125,8398.150390625,8407.0498046875,179200.0
2017-01-25,8602.75,8602.75,8612.599609375,8493.9501953125,8499.4501953125,292500.0
2017-01-27,8641.25,8641.25,8672.7001953125,8606.900390625,8610.5,275400.0
2017-01-30,8632.75,8632.75,8662.599609375,8617.75,8635.5498046875,304700.0
2017-01-31,8561.2998046875,8561.2998046875,8631.75,8552.400390625,8629.4501953125,521000.0
2017-02-01,8716.400390625,8716.400390625,8722.400390625,8537.5,8570.349609375,327700.0
2017-02-02,8734.25,8734.25,8757.599609375,8685.7998046875,8724.75,283500.0
2017-02-03,8740.9501953125,8740.9501953125,8748.25,8707.75,8735.150390625,191000.0
2017-02-06,8801.0498046875,8801.0498046875,8814.099609375,8770.2001953125,8785.4501953125,194400.0
2017-02-07,8768.2998046875,8768.2998046875,8809.2998046875,8741.0498046875,8805.7001953125,226300.0
2017-02-08,8769.0498046875,8769.0498046875,8791.25,8715.0,8774.5498046875,218700.0
2017-02-09,8778.400390625,8778.400390625,8821.400390625,8724.099609375,8795.5498046875,187500.0
2017-02-10,8793.5498046875,8793.5498046875,8822.099609375,8771.2001953125,8812.349609375,225900.0
2017-02-13,8805.0498046875,8805.0498046875,8826.900390625,8754.2001953125,8819.7998046875,204900.0
2017-02-14,8792.2998046875,8792.2998046875,8820.4501953125,8772.5,8819.900390625,188300.0
2017-02-15,8724.7001953125,8724.7001953125,8807.900390625,8712.849609375,8778.9501953125,216100.0
2017-02-16,8778.0,8778.0,8783.9501953125,8719.599609375,8739.0,184600.0
2017-02-17,8821.7001953125,8821.7001953125,8896.4501953125,8804.25,8883.7001953125,298300.0
2017-02-20,8879.2001953125,8879.2001953125,8886.25,8809.7998046875,8818.5498046875,167800.0
2017-02-21,8907.849609375,8907.849609375,8920.7998046875,8860.9501953125,8890.75,175700.0
2017-02-22,8926.900390625,8926.900390625,8960.75,8905.25,8931.599609375,247100.0
2017-02-23,8939.5,8939.5,8982.150390625,8927.5498046875,8956.400390625,377200.0
2017-02-27,8896.7001953125,8896.7001953125,8951.7998046875,8888.650390625,8943.7001953125,189900.0
2017-02-28,8879.599609375,8879.599609375,8914.75,8867.599609375,8898.9501953125,293600.0
2017-03-01,8945.7998046875,8945.7998046875,8960.7998046875,8898.599609375,8904.400390625,205900.0
2017-03-02,8899.75,8899.75,8992.5,8879.7998046875,8982.849609375,218800.0
2017-03-03,8897.5498046875,8897.5498046875,8907.099609375,8860.099609375,8883.5,202600.0
2017-03-06,8963.4501953125,8963.4501953125,8967.7998046875,8914.0,8915.099609375,174800.0
2017-03-07,8946.900390625,8946.900390625,8977.849609375,8932.7998046875,8977.75,173400.0
2017-03-08,8924.2998046875,8924.2998046875,8957.0498046875,8891.9501953125,8950.7001953125,177800.0
2017-03-09,8927.0,8927.0,8945.7998046875,8899.5,8914.5,171500.0
2017-03-10,8934.5498046875,8934.5498046875,8975.7001953125,8903.9501953125,8953.7001953125,152700.0
2017-03-14,9087.0,9087.0,9122.75,9060.5,9091.650390625,270300.0
2017-03-15,9084.7998046875,9084.7998046875,9106.5498046875,9075.5,9086.849609375,240600.0
2017-03-16,9153.7001953125,9153.7001953125,9158.4501953125,9128.5498046875,9129.650390625,208600.0
2017-03-17,9160.0498046875,9160.0498046875,9218.400390625,9147.599609375,9207.7998046875,286700.0
2017-03-20,9126.849609375,9126.849609375,9167.599609375,9116.2998046875,9166.9501953125,332100.0
2017-03-21,9121.5,9121.5,9147.75,9087.2001953125,9133.9501953125,247700.0
2017-03-22,9030.4501953125,9030.4501953125,9072.900390625,9019.2998046875,9047.2001953125,232300.0
2017-03-23,9086.2998046875,9086.2998046875,9099.0498046875,9048.599609375,9048.75,191800.0
2017-03-24,9108.0,9108.0,9133.5498046875,9089.400390625,9104.0,203700.0
2017-03-27,9045.2001953125,9045.2001953125,9094.849609375,9024.650390625,9093.4501953125,202700.0
2017-03-28,9100.7998046875,9100.7998046875,9110.400390625,9079.7998046875,9081.5,183300.0
2017-03-29,9143.7998046875,9143.7998046875,9153.150390625,9109.099609375,9128.7001953125,243400.0
2017-03-30,9173.75,9173.75,9183.150390625,9136.349609375,9142.599609375,323400.0
2017-03-31,9173.75,9173.75,9191.7001953125,9152.099609375,9158.900390625,190900.0
2017-04-03,9237.849609375,9237.849609375,9245.349609375,9192.400390625,9220.599609375,139100.0
2017-04-05,9265.150390625,9265.150390625,9273.900390625,9215.400390625,9264.400390625,184800.0
2017-04-06,9261.9501953125,9261.9501953125,9267.9501953125,9218.849609375,9245.7998046875,186100.0
2017-04-07,9198.2998046875,9198.2998046875,9250.5,9188.099609375,9223.7001953125,190000.0
2017-04-10,9181.4501953125,9181.4501953125,9225.650390625,9174.849609375,9225.599609375,135800.0
2017-04-11,9237.0,9237.0,9242.7001953125,9172.849609375,9184.5498046875,200100.0
2017-04-12,9203.4501953125,9203.4501953125,9246.400390625,9161.7998046875,9242.5,161800.0
2017-04-13,9150.7998046875,9150.7998046875,9202.650390625,9144.9501953125,9202.5,166500.0
2017-04-17,9139.2998046875,9139.2998046875,9160.0,9120.25,9144.75,0.0
2017-04-18,9105.150390625,9105.150390625,9217.900390625,9095.4501953125,9163.0,174200.0
2017-04-19,9103.5,9103.5,9120.5,9075.150390625,9112.2001953125,173700.0
2017-04-20,9136.400390625,9136.400390625,9143.900390625,9102.650390625,9108.099609375,170300.0
2017-04-21,9119.400390625,9119.400390625,9183.650390625,9088.75,9179.099609375,155200.0
2017-04-24,9217.9501953125,9217.9501953125,9225.400390625,9130.5498046875,9135.349609375,167700.0
2017-04-25,9306.599609375,9306.599609375,9309.2001953125,9250.349609375,9273.0498046875,168700.0
2017-04-26,9351.849609375,9351.849609375,9367.0,9301.349609375,9336.2001953125,185700.0
2017-04-27,9342.150390625,9342.150390625,9367.150390625,9322.650390625,9359.150390625,209400.0
2017-04-28,9304.0498046875,9304.0498046875,9342.650390625,9282.25,9340.9501953125,162200.0
2017-05-02,9313.7998046875,9313.7998046875,9352.5498046875,9269.900390625,9339.849609375,161600.0
2017-05-03,9311.9501953125,9311.9501953125,9346.2998046875,9298.400390625,9344.7001953125,151600.0
2017-05-04,9359.900390625,9359.900390625,9365.650390625,9323.25,9360.9501953125,269600.0
2017-05-05,9285.2998046875,9285.2998046875,9377.099609375,9272.0,9374.5498046875,231900.0
2017-05-08,9314.0498046875,9314.0498046875,9338.7001953125,9297.9501953125,9311.4501953125,174300.0
2017-05-09,9316.849609375,9316.849609375,9338.9501953125,9307.7001953125,9337.349609375,132300.0
2017-05-10,9407.2998046875,9407.2998046875,9414.75,9336.0,9339.650390625,152700.0
2017-05-11,9422.400390625,9422.400390625,9450.650390625,9411.2998046875,9448.599609375,171100.0
2017-05-12,9400.900390625,9400.900390625,9437.75,9372.5498046875,9436.650390625,154300.0
2017-05-15,9445.400390625,9445.400390625,9449.25,9423.099609375,9433.5498046875,140800.0
2017-05-16,9512.25,9512.25,9517.2001953125,9456.349609375,9461.0,166500.0
2017-05-17,9525.75,9525.75,9532.599609375,9486.099609375,9517.599609375,205500.0
2017-05-18,9429.4501953125,9429.4501953125,9489.099609375,9418.099609375,9453.2001953125,193300.0
2017-05-19,9427.900390625,9427.900390625,9505.75,9390.75,9469.900390625,252100.0
2017-05-22,9438.25,9438.25,9498.650390625,9427.900390625,9480.25,196800.0
2017-05-23,9386.150390625,9386.150390625,9448.0498046875,9370.0,9445.0498046875,224400.0
2017-05-24,9360.5498046875,9360.5498046875,9431.900390625,9341.650390625,9410.900390625,211800.0
2017-05-25,9509.75,9509.75,9523.2998046875,9379.2001953125,9384.0498046875,289200.0
2017-05-26,9595.099609375,9595.099609375,9604.900390625,9495.400390625,9507.75,218800.0
2017-05-29,9604.900390625,9604.900390625,9637.75,9547.7001953125,9560.0498046875,235000.0
2017-05-30,9624.5498046875,9624.5498046875,9635.2998046875,9581.2001953125,9590.650390625,193900.0
2017-05-31,9621.25,9621.25,9649.599609375,9609.25,9636.5498046875,414300.0
2017-06-01,9616.099609375,9616.099609375,9634.650390625,9589.900390625,9603.5498046875,176100.0
2017-06-02,9653.5,9653.5,9673.5,9637.4501953125,9657.150390625,162200.0
2017-06-05,9675.099609375,9675.099609375,9687.2001953125,9640.7001953125,9656.2998046875,127700.0
2017-06-06,9637.150390625,9637.150390625,9709.2998046875,9630.2001953125,9704.25,145900.0
2017-06-07,9663.900390625,9663.900390625,9678.5498046875,9630.5498046875,9663.9501953125,160700.0
2017-06-08,9647.25,9647.25,9688.7001953125,9641.5,9682.400390625,155400.0
2017-06-09,9668.25,9668.25,9676.25,9608.150390625,9638.5498046875,159000.0
2017-06-12,9616.400390625,9616.400390625,9647.0498046875,9598.5,9646.7001953125,141400.0
2017-06-13,9606.900390625,9606.900390625,9654.150390625,9595.400390625,9615.5498046875,129700.0
2017-06-14,9618.150390625,9618.150390625,9627.400390625,9580.4501953125,9621.5498046875,181800.0
2017-06-15,9578.0498046875,9578.0498046875,9621.400390625,9560.7998046875,9617.900390625,171100.0
2017-06-16,9588.0498046875,9588.0498046875,9615.849609375,9565.5,9595.4501953125,213200.0
2017-06-19,9657.5498046875,9657.5498046875,9673.2998046875,9614.900390625,9626.400390625,141700.0
2017-06-20,9653.5,9653.5,9676.5,9643.75,9670.5,159500.0
2017-06-21,9633.599609375,9633.599609375,9650.4501953125,9608.599609375,9648.099609375,144000.0
2017-06-22,9630.0,9630.0,9698.849609375,9617.75,9642.650390625,198800.0
2017-06-23,9574.9501953125,9574.9501953125,9647.650390625,9565.2998046875,9643.25,175200.0
2017-06-27,9511.400390625,9511.400390625,9615.400390625,9473.4501953125,9594.0498046875,203300.0
2017-06-28,9491.25,9491.25,9522.5,9474.349609375,9520.2001953125,172400.0
2017-06-29,9504.099609375,9504.099609375,9575.7998046875,9493.7998046875,9522.9501953125,259300.0
2017-06-30,9520.900390625,9520.900390625,9535.7998046875,9448.75,9478.5,179600.0
2017-07-03,9615.0,9615.0,9624.0,9543.5498046875,9587.9501953125,183000.0
2017-07-04,9613.2998046875,9613.2998046875,9650.650390625,9595.5,9645.900390625,144800.0
2017-07-05,9637.599609375,9637.599609375,9643.650390625,9607.349609375,9619.75,130800.0
2017-07-06,9674.5498046875,9674.5498046875,9700.7001953125,9639.9501953125,9653.599609375,147400.0
2017-07-07,9665.7998046875,9665.7998046875,9684.25,9642.650390625,9670.349609375,141800.0
2017-07-10,9771.0498046875,9771.0498046875,9782.150390625,9646.4501953125,9719.2998046875,37500.0
2017-07-11,9786.0498046875,9786.0498046875,9830.0498046875,9778.849609375,9797.4501953125,179700.0
2017-07-12,9816.099609375,9816.099609375,9824.9501953125,9787.7001953125,9807.2998046875,145500.0
2017-07-13,9891.7001953125,9891.7001953125,9897.25,9853.4501953125,9855.7998046875,181300.0
2017-07-14,9886.349609375,9886.349609375,9913.2998046875,9845.4501953125,9913.2998046875,159600.0
2017-07-17,9915.9501953125,9915.9501953125,9928.2001953125,9894.7001953125,9908.150390625,163500.0
2017-07-18,9827.150390625,9827.150390625,9885.349609375,9792.0498046875,9832.7001953125,293900.0
2017-07-19,9899.599609375,9899.599609375,9905.0498046875,9851.650390625,9855.9501953125,200200.0
2017-07-20,9873.2998046875,9873.2998046875,9922.5498046875,9863.4501953125,9920.2001953125,161100.0
2017-07-21,9915.25,9915.25,9924.7001953125,9838.0,9899.599609375,187500.0
2017-07-24,9966.400390625,9966.400390625,9982.0498046875,9919.599609375,9936.7998046875,174500.0
